STATE,COUNTY,STNAME,CTYNAME,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,fips,DATE_WINDOW
6,33,California,Lake County,2019-07-01,64463,32146,32317,3805,1945,1860,6901,3507,3394,2926,1526,1400,4235,2250,1985,52303,25931,26372,50831,25168,25663,20588,10668,9920,14173,7296,6877,17472,8404,9068,14951,7218,7733,3805,1945,1860,3845,1938,1907,3802,1973,1829,3408,1764,1644,3007,1608,1399,3569,1856,1713,3731,1914,1817,3600,1847,1753,3273,1679,1594,3473,1672,1801,3966,1927,2039,4761,2314,2447,5272,2491,2781,4919,2394,2525,4163,2105,2058,2730,1317,1413,1634,780,854,1505,622,883,45.3,43.6,47.1,06033,2020-04-01
6,33,California,Lake County,2020-04-01,64521,32187,32334,3858,1961,1897,6971,3534,3437,2957,1537,1420,4168,2211,1957,52208,25909,26299,50735,25155,25580,20724,10761,9963,14363,7415,6948,17090,8243,8847,15114,7286,7828,3858,1961,1897,3893,1977,1916,3842,1959,1883,3373,1766,1607,2988,1580,1408,3550,1868,1682,3781,1940,1841,3663,1890,1773,3369,1717,1652,3338,1620,1718,3897,1911,1986,4598,2198,2400,5257,2514,2743,4905,2336,2569,4247,2178,2069,2791,1337,1454,1674,804,870,1497,631,866,44.9,43.2,46.6,06033,2020-07-01
6,33,California,Lake County,2020-07-01,64479,32170,32309,3881,1969,1912,6974,3536,3438,2966,1541,1425,4135,2193,1942,52127,25872,26255,50658,25124,25534,20760,10789,9971,14427,7456,6971,16965,8187,8778,15131,7288,7843,3881,1969,1912,3894,1987,1907,3848,1950,1898,3358,1765,1593,2975,1568,1407,3547,1873,1674,3799,1949,1850,3685,1906,1779,3396,1728,1668,3286,1601,1685,3886,1907,1979,4547,2162,2385,5246,2517,2729,4899,2316,2583,4266,2198,2068,2799,1337,1462,1684,809,875,1483,628,855,44.8,43.1,46.5,06033,2021-07-01
6,33,California,Lake County,2021-07-01,68584,34375,34209,3969,2020,1949,7576,3804,3772,3305,1739,1566,4611,2413,2198,55324,27652,27672,53734,26812,26922,22598,11720,10878,15547,8026,7521,17585,8608,8977,15991,7765,8226,3969,2020,1949,4184,2088,2096,4257,2174,2083,3748,1966,1782,3303,1728,1575,3507,1833,1674,4149,2114,2035,4096,2137,1959,3795,1942,1853,3424,1717,1707,4016,1937,2079,4737,2309,2428,5408,2645,2763,5130,2456,2674,4623,2394,2229,2988,1462,1526,1738,817,921,1512,636,876,44.0,42.9,45.3,06033,2022-07-01
6,33,California,Lake County,2022-07-01,68191,34193,33998,3835,1986,1849,7612,3828,3784,3406,1804,1602,4487,2332,2155,54986,27453,27533,53338,26575,26763,22570,11707,10863,15571,8039,7532,16950,8285,8665,16330,7919,8411,3835,1986,1849,4264,2125,2139,4242,2171,2071,3801,2013,1788,3198,1655,1543,3425,1789,1636,4131,2119,2012,4118,2110,2008,3897,2021,1876,3459,1749,1710,3855,1814,2041,4505,2250,2255,5131,2472,2659,5120,2469,2651,4490,2286,2204,3332,1635,1697,1820,863,957,1568,666,902,43.9,42.7,45.2,06033,2024-01-01
6,35,California,Lassen County,2016-01-01,30715,19136,11579,1497,740,757,2614,1345,1269,1226,646,580,3176,2243,933,26063,16762,9301,25378,16405,8973,14138,10108,4030,9995,7351,2644,8029,4733,3296,4178,2078,2100,1497,740,757,1438,718,720,1435,759,676,1677,942,735,2466,1815,651,2944,2238,706,2636,1962,674,2266,1635,631,2149,1516,633,2119,1427,692,2093,1269,824,1963,1094,869,1854,943,911,1578,834,744,1023,517,506,649,311,338,431,215,216,497,201,296,37.8,36.2,42.0,06035,2017-07-01
6,35,California,Lassen County,2017-07-01,30919,19382,11537,1562,825,737,2594,1316,1278,1188,624,564,3112,2238,874,26197,16948,9249,25575,16617,8958,14189,10242,3947,10209,7547,2662,7906,4666,3240,4348,2166,2182,1562,825,737,1438,697,741,1476,786,690,1536,874,662,2444,1821,623,3037,2318,719,2676,1985,691,2350,1701,649,2146,1543,603,2106,1410,696,2011,1221,790,1950,1111,839,1839,924,915,1568,842,726,1151,571,580,685,327,358,448,221,227,496,205,291,37.7,36.1,42.2,06035,2018-07-01
6,35,California,Lassen County,2018-07-01,30658,19112,11546,1562,831,731,2608,1316,1292,1129,593,536,3016,2170,846,25899,16659,9240,25359,16372,8987,14020,10070,3950,10164,7452,2712,7589,4465,3124,4590,2285,2305,1562,831,731,1453,700,753,1444,761,683,1510,864,646,2346,1754,592,2981,2254,727,2695,2002,693,2358,1675,683,2130,1521,609,2043,1355,688,1873,1149,724,1839,1036,803,1834,925,909,1630,867,763,1248,620,628,738,352,386,452,220,232,522,226,296,37.8,36.2,42.2,06035,2019-07-01
6,35,California,Lassen County,2019-07-01,30694,19107,11587,1504,797,707,2649,1342,1307,1163,604,559,2922,2130,792,25948,16667,9281,25378,16364,9014,13961,10035,3926,10191,7462,2729,7447,4396,3051,4818,2376,2442,1504,797,707,1498,750,748,1466,753,713,1462,841,621,2308,1732,576,2955,2240,715,2738,2025,713,2381,1687,694,2117,1510,607,2018,1336,682,1826,1144,682,1810,1002,808,1793,914,879,1659,857,802,1326,655,671,799,401,398,488,224,264,546,239,307,37.9,36.3,42.5,06035,2020-04-01
6,35,California,Lassen County,2020-04-01,30193,18587,11606,1494,779,715,2673,1332,1341,1196,631,565,2772,2006,766,25428,16157,9271,24830,15845,8985,13643,9697,3946,9972,7226,2746,7217,4240,2977,4869,2373,2496,1494,779,715,1506,746,760,1464,752,712,1465,831,634,2206,1640,566,2871,2162,709,2687,1957,730,2354,1663,691,2060,1444,616,1959,1295,664,1752,1081,671,1748,970,778,1758,894,864,1651,825,826,1354,673,681,819,416,403,506,230,276,539,229,310,37.9,36.2,42.3,06035,2020-07-01
6,35,California,Lassen County,2020-07-01,30016,18430,11586,1486,773,713,2683,1330,1353,1205,643,562,2724,1966,758,25248,16001,9247,24642,15684,8958,13533,9596,3937,9896,7156,2740,7140,4191,2949,4882,2371,2511,1486,773,713,1504,741,763,1471,758,713,1463,829,634,2174,1611,563,2839,2137,702,2668,1935,733,2347,1659,688,2042,1425,617,1939,1281,658,1727,1061,666,1731,961,770,1743,888,855,1654,818,836,1364,681,683,822,418,404,509,230,279,533,224,309,37.9,36.2,42.3,06035,2021-07-01
6,35,California,Lassen County,2021-07-01,31813,19940,11873,1484,778,706,2868,1437,1431,1203,623,580,2933,2171,762,26863,17410,9453,26258,17102,9156,14632,10566,4066,10794,7925,2869,7447,4520,2927,5084,2486,2598,1484,778,706,1617,819,798,1549,771,778,1487,850,637,2351,1791,560,3016,2276,740,2965,2196,769,2613,1895,718,2200,1558,642,2077,1443,634,1834,1144,690,1761,994,767,1775,939,836,1667,829,838,1473,745,728,884,446,438,522,239,283,538,227,311,37.7,36.3,41.8,06035,2022-07-01
6,35,California,Lassen County,2022-07-01,29904,18258,11646,1424,762,662,2826,1440,1386,1208,614,594,2595,1878,717,25048,15761,9287,24446,15442,9004,13128,9206,3922,9643,6862,2781,6961,4149,2812,5247,2553,2694,1424,762,662,1599,829,770,1545,759,786,1443,818,625,2042,1526,516,2581,1905,676,2681,1913,768,2385,1672,713,1996,1372,624,1909,1298,611,1686,1015,671,1647,912,735,1719,924,795,1678,822,856,1453,730,723,1015,500,515,547,267,280,554,234,320,38.4,36.9,42.5,06035,2024-01-01
6,37,California,Los Angeles County,2016-01-01,10094865,4975091,5119774,625730,320884,304846,1112983,569001,543982,511196,260851,250345,1002597,506542,496055,8106719,3957931,4148788,7844956,3824355,4020601,4388071,2217949,2170122,2996355,1512778,1483577,2550106,1245689,1304417,1295898,559346,736552,625730,320884,304846,621366,318069,303297,613694,313154,300540,654838,332924,321914,736878,372247,364631,851084,433611,417473,766440,390710,375730,704249,354385,349864,674582,334072,340510,696274,346004,350270,674811,332911,341900,638485,310059,328426,540536,256715,283821,432296,199045,233251,301727,134768,166959,219253,94714,124539,158948,65020,93928,183674,65799,117875,36.2,35.1,37.4,06037,2017-07-01
6,37,California,Los Angeles County,2017-07-01,10092365,4975410,5116955,615565,315841,299724,1103911,564709,539202,502213,256443,245770,975759,492348,483411,8129262,3970451,4158811,7870676,3838417,4032259,4364855,2207975,2156880,3008692,1521412,1487280,2553459,1248337,1305122,1332766,576320,756446,615565,315841,299724,612927,313556,299371,612793,313381,299412,640090,325470,314620,716073,361093,354980,859339,437431,421908,772729,395445,377284,710426,358546,351880,666198,329990,336208,693159,344059,349100,666428,329071,337357,639801,311569,328232,554071,263638,290433,436481,201146,235335,322055,144366,177689,225520,97396,128124,161780,66237,95543,186930,67175,119755,36.5,35.3,37.6,06037,2018-07-01
6,37,California,Los Angeles County,2018-07-01,10061533,4960497,5101036,596461,305927,290534,1093933,560021,533912,491555,250819,240736,954018,480662,473356,8128410,3970675,4157735,7879584,3843730,4035854,4335718,2194479,2141239,3011530,1524911,1486619,2544727,1244702,1300025,1369309,593455,775854,596461,305927,290534,604613,309389,295224,610705,312545,298160,627670,318947,308723,696518,350621,345897,854415,434842,419573,782298,400565,381733,715394,361847,353547,659423,327657,331766,682700,338110,344590,657384,325260,332124,640675,312725,327950,563968,268607,295361,444740,205448,239292,335441,150722,184719,234388,101240,133148,165216,67742,97474,189524,68303,121221,36.8,35.6,37.9,06037,2019-07-01
6,37,California,Los Angeles County,2019-07-01,10011602,4935416,5076186,574750,293901,280849,1081342,554069,527273,483621,246747,236874,930065,468309,461756,8114155,3964246,4149909,7871889,3840699,4031190,4298780,2176907,2121873,3005748,1523504,1482244,2527803,1236920,1290883,1408273,611966,796307,574750,293901,280849,599582,307113,292469,602414,308609,293805,617171,313447,303724,675861,339956,335905,840564,427203,413361,795226,407368,387858,716505,363213,353292,653453,325720,327733,667944,330151,337793,649881,321829,328052,640389,312962,327427,569589,271978,297611,455637,211362,244275,349067,156889,192178,241827,104419,137408,169274,69718,99556,192468,69578,122890,37.1,35.9,38.2,06037,2020-04-01
6,37,California,Los Angeles County,2020-04-01,9968969,4914145,5054824,558501,285117,273384,1072338,549675,522663,480407,245313,235094,910776,458446,452330,8098723,3956962,4141761,7857723,3834040,4023683,4267743,2161831,2105912,2995933,1519119,1476814,2512607,1230289,1282318,1438407,626186,812221,558501,285117,273384,595408,305222,290186,596303,305500,290803,608743,309150,299593,663067,333562,329505,822251,417288,404963,806577,413435,393142,713571,361722,351849,653534,326674,326860,653881,322797,331084,649174,321823,327351,635057,310510,324547,574495,275159,299336,463817,215677,248140,359895,161729,198166,248033,107247,140786,171811,70879,100932,194851,70654,124197,37.3,36.2,38.5,06037,2020-07-01
6,37,California,Los Angeles County,2020-07-01,9943046,4901414,5041632,552762,281963,270799,1067375,547280,520095,479340,244787,234553,902317,454103,448214,8083900,3949945,4133955,7843569,3827384,4016185,4252709,2154551,2098158,2990287,1516633,1473654,2506485,1227521,1278964,1444480,629127,815353,552762,281963,270799,592947,304065,288882,593663,304187,289476,604891,307171,297720,657531,330747,326784,814453,413226,401227,809920,415162,394758,712793,361465,351328,653121,326780,326341,649217,320390,328827,649273,321940,327333,632603,309470,323133,575392,275721,299671,466157,216978,249179,362475,162789,199686,249403,107843,141560,172239,71078,101161,194206,70439,123767,37.4,36.3,38.6,06037,2021-07-01
6,37,California,Los Angeles County,2021-07-01,9811842,4876871,4934971,509464,259894,249570,1043852,536400,507452,486155,249411,236744,887894,449946,437948,8014418,3955121,4059297,7772371,3831166,3941205,4182165,2134240,2047925,2931290,1498263,1433027,2505877,1249860,1256017,1447310,633097,814213,509464,259894,249570,569280,292505,276775,597746,307275,290471,599402,306156,293246,651473,329821,321652,757210,383937,373273,800187,410983,389204,714156,367839,346317,659737,335504,324233,638686,320713,317973,657905,332255,325650,631011,314482,316529,578275,282410,295865,473924,223940,249984,371275,168103,203172,246979,107247,139732,168598,69235,99363,186534,64572,121962,37.9,36.9,38.9,06037,2022-07-01
6,37,California,Los Angeles County,2022-07-01,9721138,4826280,4894858,488392,249215,239177,1010705,518992,491713,484684,249006,235678,891553,449642,441911,7977669,3932321,4045348,7737357,3809067,3928290,4149107,2114801,2034306,2895210,1479166,1416044,2471128,1232289,1238839,1479466,647970,831496,488392,249215,239177,552694,283735,268959,580351,298270,282081,602543,307257,295286,651354,328378,322976,734014,371288,362726,794530,406835,387695,708836,365700,343136,657830,335343,322487,624762,313287,311475,650337,327923,322414,618890,308697,310193,577139,282382,294757,482190,228209,253981,373234,168753,204481,264855,115629,149226,172261,70681,101580,186926,64698,122228,38.2,37.2,39.2,06037,2024-01-01
6,39,California,Madera County,2016-01-01,153694,74274,79420,11624,5902,5722,21623,10907,10716,9291,4825,4466,15005,7408,7597,115801,55082,60719,111156,52640,58516,62290,29828,32462,40286,18766,21520,35161,16667,18494,20704,9799,10905,11624,5902,5722,12186,6180,6006,11729,5898,5831,11106,5781,5325,10898,5281,5617,10996,5284,5712,10305,4843,5462,9833,4478,5355,9152,4161,4991,9131,4242,4889,8972,4244,4728,8897,4233,4664,8161,3948,4213,7348,3560,3788,5132,2502,2630,3668,1747,1921,2317,1062,1255,2239,928,1311,34.0,32.9,35.0,06039,2017-07-01
6,39,California,Madera County,2017-07-01,155079,74816,80263,11623,5966,5657,21906,11086,10820,9244,4732,4512,14805,7263,7542,117009,55473,61536,112306,53032,59274,62811,29932,32879,41008,19049,21959,35254,16672,18582,21239,10048,11191,11623,5966,5657,12180,6171,6009,11972,6027,5945,11055,5742,5313,10748,5141,5607,11366,5431,5935,10385,4847,5538,10071,4587,5484,9186,4184,5002,9160,4198,4962,8825,4188,4637,8896,4251,4645,8373,4035,4338,7292,3544,3748,5539,2688,2851,3769,1808,1961,2301,1038,1263,2338,970,1368,34.1,33.0,35.1,06039,2018-07-01
6,39,California,Madera County,2018-07-01,156373,75426,80947,11519,5917,5602,22111,11241,10870,9298,4695,4603,14795,7269,7526,118118,55975,62143,113445,53573,59872,63362,30053,33309,41613,19246,22367,35202,16680,18522,21835,10378,11457,11519,5917,5602,12173,6237,5936,12282,6161,6121,11065,5713,5352,10684,5094,5590,11532,5466,6066,10397,4888,5509,10357,4740,5617,9327,4152,5175,9216,4250,4966,8741,4145,4596,8876,4277,4599,8369,4008,4361,7489,3673,3816,5756,2768,2988,3872,1855,2017,2359,1081,1278,2359,1001,1358,34.3,33.2,35.3,06039,2019-07-01
6,39,California,Madera County,2019-07-01,156717,75663,81054,11340,5841,5499,22189,11247,10942,9359,4674,4685,14553,7157,7396,118434,56199,62235,113829,53901,59928,63209,30034,33175,41699,19415,22284,35044,16655,18389,22533,10674,11859,11340,5841,5499,12237,6233,6004,12354,6226,6128,11090,5615,5475,10420,5004,5416,11372,5394,5978,10528,4927,5601,10362,4837,5525,9437,4257,5180,9205,4224,4981,8572,4132,4440,8834,4257,4577,8433,4042,4391,7598,3687,3911,6030,2913,3117,4000,1884,2116,2520,1182,1338,2385,1008,1377,34.5,33.5,35.4,06039,2020-04-01
6,39,California,Madera County,2020-04-01,157606,76192,81414,11172,5766,5406,22330,11313,11017,9558,4771,4787,14496,7152,7344,119206,56656,62550,114546,54342,60204,63580,30311,33269,42018,19637,22381,35032,16711,18321,23000,10842,12158,11172,5766,5406,12381,6304,6077,12441,6258,6183,11217,5656,5561,10345,5018,5327,11259,5335,5924,10697,5053,5644,10419,4863,5556,9643,4386,5257,9138,4169,4969,8595,4150,4445,8752,4291,4461,8547,4101,4446,7648,3685,3963,6242,3001,3241,4094,1929,2165,2583,1208,1375,2433,1019,1414,34.7,33.7,35.5,06039,2020-07-01
6,39,California,Madera County,2020-07-01,157761,76283,81478,11111,5735,5376,22344,11321,11023,9629,4804,4825,14459,7138,7321,119351,56740,62611,114677,54423,60254,63668,30384,33284,42106,19704,22402,35020,16724,18296,23092,10857,12235,11111,5735,5376,12411,6321,6090,12459,6262,6197,11251,5667,5584,10311,5013,5298,11206,5306,5900,10751,5094,5657,10444,4880,5564,9705,4424,5281,9118,4153,4965,8614,4158,4456,8720,4301,4419,8568,4112,4456,7660,3679,3981,6300,3020,3280,4104,1931,2173,2596,1212,1384,2432,1015,1417,34.7,33.7,35.6,06039,2021-07-01
6,39,California,Madera County,2021-07-01,158910,77971,80939,10685,5548,5137,22351,11423,10928,10114,5098,5016,15272,7616,7656,120674,58362,62312,115760,55902,59858,65441,31778,33663,42680,20392,22288,34994,17088,17906,22814,10806,12008,10685,5548,5137,12165,6225,5940,12811,6526,6285,11771,5939,5832,10990,5447,5543,10805,5121,5684,11036,5362,5674,10717,5154,5563,10122,4755,5367,9097,4241,4856,8745,4318,4427,8619,4340,4279,8533,4189,4344,7621,3706,3915,6379,3112,3267,3982,1880,2102,2572,1191,1381,2260,917,1343,34.6,33.8,35.3,06039,2022-07-01
6,39,California,Madera County,2022-07-01,160256,78703,81553,10624,5503,5121,22323,11492,10831,10419,5243,5176,15395,7621,7774,122049,59075,62974,116890,56465,60425,66476,32292,34184,43277,20733,22544,34906,17033,17873,23312,11078,12234,10624,5503,5121,12123,6235,5888,12815,6562,6253,12057,6067,5990,11142,5492,5650,10670,5020,5650,11303,5520,5783,10841,5265,5576,10463,4928,5535,9143,4284,4859,8818,4349,4469,8480,4294,4186,8465,4106,4359,7763,3789,3974,6341,3085,3256,4366,2071,2295,2601,1211,1390,2241,922,1319,34.7,34.0,35.4,06039,2024-01-01
6,41,California,Marin County,2016-01-01,260722,127161,133561,12482,6345,6137,28283,14408,13875,12627,6305,6322,16913,8793,8120,213477,103122,110355,207330,100103,107227,80526,41143,39383,54266,27695,26571,81686,39411,42275,54465,24204,30261,12482,6345,6137,14904,7560,7344,16659,8498,8161,14297,7120,7177,11963,6328,5635,10362,5636,4726,12133,6314,5819,14703,7225,7478,17068,8520,8548,20894,10371,10523,20596,10115,10481,20481,9763,10718,19715,9162,10553,18389,8453,9936,13762,6395,7367,8770,3973,4797,5820,2607,3213,7724,2776,4948,46.4,45.0,47.7,06041,2017-07-01
6,41,California,Marin County,2017-07-01,259975,126933,133042,12211,6176,6035,27595,14052,13543,13048,6588,6460,16865,8630,8235,213473,103318,110155,207121,100117,107004,79899,40966,38933,53401,27481,25920,80701,39086,41615,56154,24920,31234,12211,6176,6035,14414,7335,7079,16596,8450,8146,14593,7306,7287,11905,6179,5726,10502,5782,4720,11860,6209,5651,14409,7208,7201,16630,8282,8348,20562,10234,10328,20441,10042,10399,20270,9703,10567,19428,9107,10321,18058,8225,9833,14937,6913,8024,9371,4288,5083,6046,2665,3381,7742,2829,4913,46.8,45.3,48.0,06041,2018-07-01
6,41,California,Marin County,2018-07-01,260091,127092,132999,12006,6062,5944,26964,13680,13284,13297,6744,6553,17157,8710,8447,214329,103894,110435,207824,100606,107218,80057,41187,38870,52960,27422,25538,79723,38714,41009,57984,25760,32224,12006,6062,5944,13897,7011,6886,16424,8358,8066,15151,7643,7508,11946,6122,5824,10752,5869,4883,11712,6217,5495,14315,7213,7102,16181,8123,8058,19968,9872,10096,20259,10043,10216,20143,9733,10410,19353,9066,10287,18093,8274,9819,15379,7058,8321,10322,4715,5607,6335,2837,3498,7855,2876,4979,47.1,45.5,48.4,06041,2019-07-01
6,41,California,Marin County,2019-07-01,259085,126664,132421,11580,5876,5704,26325,13345,12980,13390,6794,6596,17197,8692,8505,214530,104060,110470,207790,100649,107141,79713,40985,38728,52443,27192,25251,78658,38333,40325,59492,26432,33060,11580,5876,5704,13554,6870,6684,16088,8168,7920,15516,7842,7674,11754,5951,5803,10812,5874,4938,11528,6137,5391,14327,7218,7109,15776,7963,7813,19247,9519,9728,20394,10104,10290,19922,9714,10208,19095,8996,10099,18095,8236,9859,15755,7181,8574,10938,5018,5920,6764,3037,3727,7940,2960,4980,47.4,45.8,48.9,06041,2020-04-01
6,41,California,Marin County,2020-04-01,257948,126198,131750,11402,5820,5582,25673,13025,12648,13328,6760,6568,17185,8682,8503,214261,103994,110267,207545,100593,106952,79416,40829,38587,52208,27063,25145,77657,37971,39686,60495,26877,33618,11402,5820,5582,13313,6690,6623,15665,8011,7654,15497,7873,7624,11711,5893,5818,10716,5806,4910,11659,6230,5429,14169,7190,6979,15664,7837,7827,18408,9165,9243,20537,10170,10367,19720,9648,10072,18992,8988,10004,18041,8222,9819,16044,7265,8779,11463,5298,6165,6926,3055,3871,8021,3037,4984,47.7,46.0,49.2,06041,2020-07-01
6,41,California,Marin County,2020-07-01,257332,125933,131399,11327,5793,5534,25429,12906,12523,13311,6749,6562,17147,8662,8485,213966,103878,110088,207265,100485,106780,79299,40772,38527,52147,27032,25115,77316,37842,39474,60655,26949,33706,11327,5793,5534,13211,6620,6591,15524,7957,7567,15473,7877,7596,11679,5863,5816,10670,5780,4890,11710,6263,5447,14127,7189,6938,15640,7800,7840,18126,9048,9078,20620,10203,10417,19638,9620,10018,18932,8971,9961,18014,8215,9799,16090,7266,8824,11598,5374,6224,6964,3056,3908,7989,3038,4951,47.7,46.1,49.2,06041,2021-07-01
6,41,California,Marin County,2021-07-01,259162,127133,132029,11068,5710,5358,25015,12774,12241,13651,6962,6689,18374,9342,9032,216320,105191,111129,209428,101687,107741,81043,41444,39599,52402,26864,25538,77200,38039,39161,61452,27442,34010,11068,5710,5358,13051,6610,6441,15348,7888,7460,16070,8224,7846,12571,6356,6215,10439,5467,4972,11730,6089,5641,14410,7372,7038,15823,7936,7887,17415,8702,8713,20740,10357,10383,19817,9787,10030,19228,9193,10035,17994,8367,9627,16530,7517,9013,11907,5446,6461,7165,3195,3970,7856,2917,4939,47.7,46.2,49.2,06041,2022-07-01
6,41,California,Marin County,2022-07-01,256018,125816,130202,10974,5648,5326,23906,12191,11715,13422,6894,6528,18316,9457,8859,214487,104527,109960,207716,101083,106633,79566,40966,38600,51133,26338,24795,75601,37318,38283,62666,27970,34696,10974,5648,5326,12668,6439,6229,14543,7475,7068,15803,8128,7675,12630,6500,6130,9942,5186,4756,11355,5941,5414,14132,7279,6853,15704,7932,7772,16749,8341,8408,20286,10110,10176,19444,9674,9770,19122,9193,9929,17634,8227,9407,16258,7362,8896,13030,5898,7132,7716,3458,4258,8028,3025,5003,48.2,46.6,49.7,06041,2024-01-01
6,43,California,Mariposa County,2016-01-01,17498,8893,8605,774,386,388,1405,710,695,683,358,325,1144,630,514,14982,7610,7372,14636,7439,7197,5093,2687,2406,3440,1785,1655,5447,2723,2724,4605,2301,2304,774,386,388,745,373,372,834,423,411,815,454,361,838,448,390,935,500,435,892,463,429,834,430,404,779,392,387,897,463,434,1234,637,597,1650,786,864,1666,837,829,1573,803,770,1172,582,590,835,445,390,530,262,268,495,209,286,51.9,51.1,52.5,06043,2017-07-01
6,43,California,Mariposa County,2017-07-01,17461,8899,8562,762,396,366,1402,704,698,683,367,316,1107,605,502,14951,7621,7330,14614,7432,7182,5124,2709,2415,3495,1825,1670,5287,2644,2643,4725,2358,2367,762,396,366,774,389,385,789,403,386,787,423,364,842,461,381,968,510,458,911,485,426,849,433,416,767,397,370,892,447,445,1109,579,530,1611,778,833,1675,840,835,1544,768,776,1257,652,605,870,446,424,536,278,258,518,214,304,52.0,51.1,52.8,06043,2018-07-01
