SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,06,081,California,San Mateo County,2,7/1/2020,762511,381237,381274,40569,20840,19729,76198,39204,36994,35364,18073,17291,56699,29520,27179,628100,312228,315872,610380,303120,307260,307441,159376,148065,224192,116254,107938,202371,101125,101246,127118,56221,70897,40569,20840,19729,41288,21230,20058,43724,22445,21279,42358,21781,20577,40891,21341,19550,52940,27734,25206,59990,31677,28313,58351,29986,28365,52911,26857,26054,51846,26453,25393,51403,25723,25680,51776,25607,26169,47346,23342,24004,39653,19022,20631,32496,14981,17515,21899,9533,12366,15275,6365,8910,17795,6320,11475,40.1,38.9,41.4
050,06,081,California,San Mateo County,3,7/1/2021,739060,368837,370223,37618,19252,18366,72757,37440,35317,34563,17708,16855,54598,28394,26204,611500,303337,308163,594122,294437,299685,292876,151473,141403,212332,109811,102521,197113,98566,98547,130079,57666,72413,37618,19252,18366,39438,20339,19099,41936,21541,20395,40881,21072,19809,39663,20590,19073,47944,25085,22859,56758,29878,26880,55921,28770,27151,51709,26078,25631,49300,25088,24212,50845,25570,25275,50032,24773,25259,46936,23135,23801,40050,19212,20838,33757,15614,18143,22603,9874,12729,15788,6621,9167,17881,6345,11536,40.9,39.6,42.2
050,06,081,California,San Mateo County,4,7/1/2022,729181,363587,365594,36426,18535,17891,70018,36047,33971,34054,17416,16638,53979,28153,25826,605789,300279,305510,588683,291589,297094,287385,148594,138791,207809,107395,100414,193338,96682,96656,133557,59359,74198,36426,18535,17891,38140,19649,18491,40335,20768,19567,40148,20736,19412,39428,20463,18965,46271,24233,22038,55680,29178,26502,54590,28164,26426,51268,25820,25448,48003,24413,23590,50311,25255,25056,48437,24019,24418,46587,22995,23592,40376,19412,20964,33787,15620,18167,24568,10849,13719,16474,6898,9576,18352,6580,11772,41.3,40,42.6
050,06,083,California,Santa Barbara County,1,4/1/2020,448217,225397,222820,26707,13604,13103,50377,25828,24549,22022,11158,10864,70859,35584,35275,359955,180319,179636,349111,174807,174304,197766,102261,95505,110507,58340,52167,97044,48972,48072,70701,31911,38790,26707,13604,13103,27783,14306,13477,28216,14343,13873,37927,18656,19271,49332,25265,24067,31987,16875,15112,27041,14428,12613,27265,14403,12862,24214,12634,11580,23300,12056,11244,23639,12098,11541,25456,12665,12791,24649,12153,12496,21528,10346,11182,17753,8509,9244,12189,5480,6709,8641,3710,4931,10590,3866,6724,34.1,33.3,35
050,06,083,California,Santa Barbara County,2,7/1/2020,448244,225416,222828,26636,13598,13038,50195,25760,24435,22103,11186,10917,70756,35488,35268,360192,180392,179800,349310,174872,174438,197849,102246,95603,110626,58406,52220,96787,48848,47939,71141,32130,39011,26636,13598,13038,27673,14264,13409,28158,14330,13828,37723,18531,19192,49500,25309,24191,31903,16844,15059,27224,14500,12724,27187,14376,12811,24312,12686,11626,23191,11989,11202,23640,12117,11523,25296,12592,12704,24660,12150,12510,21632,10407,11225,17943,8595,9348,12288,5543,6745,8685,3732,4953,10593,3853,6740,34.1,33.3,35
050,06,083,California,Santa Barbara County,3,7/1/2021,437434,219603,217831,26308,13421,12887,49352,25368,23984,22296,11278,11018,61733,31074,30659,350502,175096,175406,339478,169536,169942,188357,97184,91173,109990,57714,52276,95157,47906,47251,72598,32842,39756,26308,13421,12887,27212,14065,13147,27802,14185,13617,31318,15643,15675,47049,23827,23222,30834,16159,14675,27819,14670,13149,26727,14076,12651,24610,12809,11801,22506,11575,10931,23511,12069,11442,24451,12159,12292,24689,12103,12586,22022,10613,11409,18707,8909,9798,12639,5778,6861,8759,3780,4979,10471,3762,6709,35.1,34.2,36.1
050,06,083,California,Santa Barbara County,4,7/1/2022,443837,222705,221132,26212,13453,12759,48445,24900,23545,22748,11598,11150,69035,34270,34765,357737,178495,179242,346432,172754,173678,195601,100508,95093,109538,57593,51945,93773,47324,46449,74086,33567,40519,26212,13453,12759,26711,13735,12976,27454,14118,13336,36890,18119,18771,49173,24796,24377,30088,15814,14274,28177,14881,13296,26073,13745,12328,25200,13153,12047,22474,11559,10915,23201,11965,11236,23501,11782,11719,24597,12018,12579,22199,10725,11474,18606,8773,9833,13793,6401,7392,9018,3926,5092,10470,3742,6728,34.5,33.7,35.3
050,06,085,California,Santa Clara County,1,4/1/2020,1936274,990075,946199,107835,55372,52463,208674,107203,101471,96904,49731,47173,170991,89073,81918,1571235,802556,768679,1522861,777769,745092,835342,442661,392681,591769,316365,275404,492522,252227,240295,267579,120104,147475,107835,55372,52463,111956,57409,54547,121040,62302,58738,124398,63763,60635,119175,62533,56642,152487,83260,69227,158629,85925,72704,148790,79029,69761,131863,68151,63712,132858,67997,64861,127928,65732,62196,124451,64254,60197,107285,54244,53041,83382,40119,43263,66311,30570,35741,47279,21188,26091,33506,14414,19092,37101,13813,23288,37.4,36.5,38.4
050,06,085,California,Santa Clara County,2,7/1/2020,1931026,987440,943586,106471,54653,51818,206941,106270,100671,96901,49759,47142,170371,88644,81727,1569082,801543,767539,1520713,776758,743955,832748,441311,391437,589823,315453,274370,491575,251815,239760,268944,120846,148098,106471,54653,51818,111200,57001,54199,120088,61814,58274,123634,63342,60292,119291,62516,56775,150920,82391,68529,158741,86047,72694,148546,78990,69556,131616,68025,63591,131985,67542,64443,127950,65730,62220,123984,64051,59933,107656,54492,53164,83696,40323,43373,66819,30849,35970,47542,21305,26237,33632,14459,19173,37255,13910,23345,37.5,36.6,38.5
050,06,085,California,Santa Clara County,3,7/1/2021,1886595,963141,923454,99491,51357,48134,197801,101410,96391,95798,49228,46570,164340,84935,79405,1541352,785702,755650,1493505,761146,732359,805856,425951,379905,569865,304245,265620,483726,247801,235925,275574,124165,151409,99491,51357,48134,106784,54623,52161,115164,59244,55920,119265,61125,58140,116726,60581,56145,141469,76602,64867,155333,84264,71069,144160,76849,67311,128903,66530,62373,127156,65017,62139,127098,65134,61964,121238,62639,58599,108234,55011,53223,85617,41513,44104,69036,31927,37109,48642,21770,26872,34325,14711,19614,37954,14244,23710,38.1,37.1,39.1
050,06,085,California,Santa Clara County,4,7/1/2022,1870945,955195,915750,95847,49483,46364,189536,97228,92308,94777,48669,46108,167069,86586,80483,1537920,783959,753961,1490785,759815,730970,802831,424918,377913,564884,301948,262936,476015,243555,232460,282817,127726,155091,95847,49483,46364,103523,53120,50403,109912,56393,53519,118589,60868,57721,119358,62102,57256,140425,75567,64858,156512,85169,71343,140839,75493,65346,127108,65719,61389,123259,62893,60366,126141,64461,61680,118083,60817,57266,108532,55384,53148,87296,42617,44679,68959,31885,37074,51898,23278,28620,35481,15176,20305,39183,14770,24413,38.2,37.3,39.3
050,06,087,California,Santa Cruz County,1,4/1/2020,270869,135416,135453,12553,6345,6208,26144,13498,12646,12384,6298,6086,39543,19627,19916,226096,112514,113582,219788,109275,110513,113531,57656,55875,64619,33263,31356,68326,34407,33919,47300,21978,25322,12553,6345,6208,14137,7279,6858,15022,7751,7271,22189,10967,11222,26723,13426,13297,16913,8858,8055,15538,8066,7472,16247,8288,7959,15921,8051,7870,15965,8272,7693,16776,8589,8187,17578,8711,8867,18007,8835,9172,16879,8288,8591,13285,6516,6769,7634,3521,4113,4460,1984,2476,5042,1669,3373,38.8,38,39.6
050,06,087,California,Santa Cruz County,2,7/1/2020,270462,135153,135309,12349,6246,6103,25966,13387,12579,12399,6322,6077,39471,19573,19898,226044,112428,113616,219748,109198,110550,113330,57522,55808,64506,33190,31316,67996,34232,33764,47775,22203,25572,12349,6246,6103,14044,7221,6823,14968,7729,7239,22023,10867,11156,26801,13465,13336,16816,8787,8029,15529,8067,7462,16192,8263,7929,15969,8073,7896,15844,8192,7652,16785,8610,8175,17448,8645,8803,17919,8785,9134,16911,8296,8615,13515,6646,6869,7782,3585,4197,4496,1990,2506,5071,1686,3385,38.9,38.1,39.7
050,06,087,California,Santa Cruz County,3,7/1/2021,260495,130316,130179,11662,5915,5747,25133,12899,12234,12324,6301,6023,31617,15885,15732,217543,108342,109201,211376,105201,106175,105007,53547,51460,64162,32983,31179,66328,33415,32913,49269,22918,26351,11662,5915,5747,13666,6986,6680,14563,7535,7028,16270,8225,8045,24575,12339,12236,16249,8419,7830,15791,8229,7562,16113,8260,7853,16009,8075,7934,15316,7859,7457,16814,8695,8119,16728,8279,8449,17470,8582,8888,16778,8174,8604,14404,7112,7292,8319,3832,4487,4692,2064,2628,5076,1736,3340,40.4,39.6,41.3
050,06,087,California,Santa Cruz County,4,7/1/2022,264370,131901,132469,11312,5720,5592,24221,12406,11815,12195,6253,5942,38640,19174,19466,222780,110626,112154,216642,107522,109120,110625,56100,54525,62745,32216,30529,64638,32575,32063,50619,23557,27062,11312,5720,5592,13135,6704,6431,14041,7245,6796,21035,10396,10639,26845,13488,13357,15556,7969,7587,15580,8178,7402,15699,8063,7636,15910,8006,7904,15079,7674,7405,16419,8540,7879,16170,8037,8133,16970,8324,8646,16456,7964,8492,14433,7084,7349,9566,4483,5083,5039,2242,2797,5125,1784,3341,39.7,38.9,40.5
050,06,089,California,Shasta County,1,4/1/2020,182152,90141,92011,10252,5300,4952,20207,10387,9820,8900,4530,4370,13670,7222,6448,147300,72225,75075,142793,69924,72869,65104,33321,31783,44748,22698,22050,46129,22471,23658,38246,17533,20713,10252,5300,4952,11085,5728,5357,11336,5788,5548,10670,5545,5125,9686,5078,4608,11179,5659,5520,11902,6034,5868,11593,5811,5782,10074,5194,4880,9606,4792,4814,10609,5194,5415,12829,6203,6626,13085,6282,6803,12184,5825,6359,10302,4897,5405,7131,3320,3811,4493,1997,2496,4136,1494,2642,41.5,40.1,43.2
050,06,089,California,Shasta County,2,7/1/2020,181984,90026,91958,10188,5249,4939,20185,10385,9800,8907,4537,4370,13659,7204,6455,147192,72141,75051,142704,69855,72849,65185,33348,31837,44848,22747,22101,45827,22326,23501,38370,17578,20792,10188,5249,4939,11078,5730,5348,11336,5795,5541,10592,5494,5098,9745,5107,4638,11090,5628,5462,11953,6048,5905,11627,5834,5793,10178,5237,4941,9523,4763,4760,10587,5180,5407,12685,6130,6555,13032,6253,6779,12174,5820,6354,10383,4932,5451,7133,3318,3815,4511,2005,2506,4169,1503,2666,41.5,40.1,43.1
050,06,089,California,Shasta County,3,7/1/2021,181981,89951,92030,9926,5086,4840,20253,10426,9827,9035,4640,4395,13741,7232,6509,147237,72092,75145,142767,69799,72968,66061,33789,32272,45585,23095,22490,44721,21811,22910,38720,17661,21059,9926,5086,4840,11125,5736,5389,11428,5868,5560,10525,5447,5078,9951,5247,4704,10912,5591,5321,12143,6093,6050,11865,5974,5891,10665,5437,5228,9189,4617,4572,10494,5138,5356,12061,5825,6236,12977,6231,6746,12123,5781,6342,10775,5077,5698,7134,3295,3839,4562,2009,2553,4126,1499,2627,41.4,39.9,42.9
050,06,089,California,Shasta County,4,7/1/2022,180930,89433,91497,9619,4923,4696,20049,10336,9713,9164,4690,4474,13500,7059,6441,146565,71775,74790,142098,69484,72614,66154,33830,32324,45885,23301,22584,43591,21328,22263,39122,17796,21326,9619,4923,4696,11064,5696,5368,11380,5860,5520,10337,5340,4997,9932,5189,4743,10674,5507,5167,12119,6098,6021,11982,6059,5923,11110,5637,5473,9132,4598,4534,10243,5053,5190,11347,5472,5875,12869,6205,6664,12065,5715,6350,10503,4942,5561,7750,3550,4200,4664,2072,2592,4140,1517,2623,41.4,40,42.9
050,06,091,California,Sierra County,1,4/1/2020,3234,1652,1582,145,71,74,272,142,130,133,75,58,151,91,60,2750,1406,1344,2684,1364,1320,857,469,388,611,319,292,935,467,468,987,487,500,145,71,74,137,77,60,173,81,92,147,90,57,99,60,39,131,78,53,123,63,60,169,76,93,188,102,86,167,78,89,187,101,86,262,131,131,319,157,162,322,169,153,294,147,147,180,90,90,98,42,56,93,39,54,53.7,52.6,55.1
050,06,091,California,Sierra County,2,7/1/2020,3228,1649,1579,144,68,76,274,145,129,130,73,57,149,89,60,2744,1404,1340,2680,1363,1317,855,467,388,612,321,291,929,464,465,990,489,501,144,68,76,136,78,58,174,83,91,147,89,58,96,57,39,128,76,52,125,65,60,171,79,92,188,101,87,172,82,90,186,101,85,256,127,129,315,154,161,319,166,153,296,149,147,183,92,91,98,44,54,94,38,56,53.5,52.5,55.1
050,06,091,California,Sierra County,3,7/1/2021,3295,1667,1628,146,66,80,285,142,143,128,66,62,152,88,64,2795,1428,1367,2736,1393,1343,885,477,408,636,337,299,934,465,469,1014,503,511,146,66,80,146,78,68,170,78,92,146,86,60,103,54,49,131,77,54,137,73,64,171,88,83,197,99,98,178,86,92,198,103,95,239,116,123,319,160,159,301,154,147,314,159,155,190,96,94,107,55,52,102,39,63,53.1,52.5,53.8
050,06,091,California,Sierra County,4,7/1/2022,3217,1630,1587,137,65,72,270,140,130,126,59,67,143,90,53,2746,1398,1348,2684,1366,1318,842,448,394,606,312,294,913,457,456,1022,507,515,137,65,72,154,78,76,149,75,74,140,79,61,96,57,39,122,67,55,128,65,63,166,85,81,190,95,95,181,88,93,195,99,96,219,112,107,318,158,160,287,144,143,302,155,147,205,102,103,121,67,54,107,39,68,53.7,53,54.4
050,06,093,California,Siskiyou County,1,4/1/2020,44075,22051,22024,2188,1145,1043,4694,2397,2297,2072,1081,991,3032,1652,1380,36140,17961,18179,35121,17428,17693,13585,7038,6547,9017,4586,4431,11484,5567,5917,11588,5623,5965,2188,1145,1043,2469,1213,1256,2761,1465,1296,2498,1328,1170,2070,1124,946,2096,1064,1032,2264,1176,1088,2501,1246,1255,2156,1100,1056,2219,1153,1066,2402,1162,1240,3071,1482,1589,3792,1770,2022,3896,1881,2015,3263,1670,1593,2176,1093,1083,1138,542,596,1115,437,678,47.5,45.7,49.3
050,06,093,California,Siskiyou County,2,7/1/2020,43991,22006,21985,2172,1142,1030,4666,2385,2281,2090,1090,1000,3008,1636,1372,36086,17921,18165,35063,17389,17674,13559,7014,6545,9004,4575,4429,11388,5517,5871,11663,5661,6002,2172,1142,1030,2457,1215,1242,2752,1457,1295,2482,1320,1162,2073,1119,954,2094,1065,1029,2249,1163,1086,2495,1242,1253,2166,1105,1061,2202,1148,1054,2418,1170,1248,3016,1452,1564,3752,1747,2005,3902,1887,2015,3305,1686,1619,2179,1089,1090,1156,560,596,1121,439,682,47.5,45.8,49.3
050,06,093,California,Siskiyou County,3,7/1/2021,44026,21966,22060,2089,1110,979,4587,2333,2254,2175,1150,1025,2944,1579,1365,36233,17924,18309,35175,17373,17802,13740,7087,6653,9200,4675,4525,11114,5380,5734,11917,5739,6178,2089,1110,979,2446,1246,1200,2720,1404,1316,2454,1307,1147,2086,1105,981,2078,1070,1008,2327,1193,1134,2515,1255,1260,2280,1157,1123,2136,1119,1017,2519,1221,1298,2806,1346,1460,3653,1694,1959,3848,1842,2006,3503,1765,1738,2218,1101,1117,1213,590,623,1135,441,694,47.4,45.6,49.4
050,06,093,California,Siskiyou County,4,7/1/2022,43660,21767,21893,1974,1047,927,4520,2285,2235,2192,1176,1016,2921,1571,1350,36029,17814,18215,34974,17259,17715,13751,7149,6602,9193,4709,4484,10723,5192,5531,12137,5787,6350,1974,1047,927,2446,1260,1186,2629,1332,1297,2509,1366,1143,2049,1074,975,2001,1074,927,2312,1169,1143,2475,1253,1222,2405,1213,1192,2086,1082,1004,2516,1231,1285,2651,1256,1395,3470,1623,1847,3787,1787,2000,3463,1737,1726,2447,1196,1251,1300,623,677,1140,444,696,47.4,45.5,49.6
050,06,095,California,Solano County,1,4/1/2020,453490,227163,226327,26381,13511,12870,50727,26104,24623,22590,11557,11033,39532,21110,18422,365147,181748,183399,353792,175991,177801,181363,94364,86999,124895,64597,60298,115272,57320,57952,74093,32964,41129,26381,13511,12870,27739,14194,13545,28642,14810,13832,27879,14459,13420,28589,15308,13281,32040,16703,15337,33082,17076,16006,31785,16530,15255,27988,14288,13700,26789,13740,13049,28092,14219,13873,30857,15186,15671,29534,14175,15359,25285,11846,13439,20434,9482,10952,12469,5483,6986,7816,3277,4539,8089,2876,5213,38.5,37.2,39.9
050,06,095,California,Solano County,2,7/1/2020,452698,226395,226303,26214,13432,12782,50581,26020,24561,22608,11577,11031,39402,20966,18436,364622,181121,183501,353295,175366,177929,180948,93967,86981,124615,64344,60271,114635,56885,57750,74643,33171,41472,26214,13432,12782,27698,14181,13517,28560,14759,13801,27720,14363,13357,28613,15260,13353,31705,16513,15192,33058,17032,16026,31766,16472,15294,28086,14327,13759,26551,13569,12982,27966,14126,13840,30642,15055,15587,29476,14135,15341,25428,11882,13546,20595,9562,11033,12649,5558,7091,7872,3288,4584,8099,2881,5218,38.5,37.3,39.9
050,06,095,California,Solano County,3,7/1/2021,450350,224993,225357,25462,13072,12390,50138,25744,24394,22589,11638,10951,38776,20518,18258,363348,180289,183059,352161,174539,177622,180322,93489,86833,124714,64311,60403,111931,55667,56264,76740,34043,42697,25462,13072,12390,27657,14128,13529,28238,14594,13644,26971,14006,12965,28637,15172,13465,30520,15886,14634,33268,17153,16115,32241,16631,15610,28685,14641,14044,25879,13230,12649,27575,13957,13618,29453,14530,14923,29024,13950,15074,25883,12056,13827,21312,9880,11432,13357,5912,7445,8050,3314,4736,8138,2881,5257,38.8,37.5,40.1
050,06,095,California,Solano County,4,7/1/2022,448747,224222,224525,25177,12905,12272,49296,25249,24047,22683,11705,10978,38260,20395,17865,362763,180098,182665,351591,174363,177228,179125,93169,85956,123977,64075,59902,110169,54806,55363,79185,35087,44098,25177,12905,12272,27353,13962,13391,27738,14293,13445,26738,14003,12735,28410,15091,13319,29199,15261,13938,33144,17134,16010,32245,16639,15606,29389,15041,14348,25946,13275,12671,27122,13740,13382,28346,14006,14340,28755,13785,14970,26128,12174,13954,21303,9798,11505,14924,6681,8243,8427,3444,4983,8403,2990,5413,39.1,37.8,40.5
050,06,097,California,Sonoma County,1,4/1/2020,488875,240913,247962,22898,11781,11117,48322,24630,23692,23426,12061,11365,39906,20019,19887,405996,198553,207443,394229,192441,201788,181717,92777,88940,124215,63683,60532,130216,64036,66180,99892,44703,55189,22898,11781,11117,25397,12844,12553,28755,14772,13983,30318,15299,15019,27184,13795,13389,29798,15415,14383,31255,16118,15137,32689,16602,16087,30473,15548,14925,29348,14887,14461,31279,15791,15488,34744,16731,18013,34845,16627,18218,33196,15552,17644,28217,13058,15159,17395,7937,9458,10025,4264,5761,11059,3892,7167,42.6,41.2,44.1
050,06,097,California,Sonoma County,2,7/1/2020,488281,240599,247682,22806,11748,11058,48008,24467,23541,23480,12082,11398,39655,19908,19747,405771,198411,207360,393987,192302,201685,181329,92547,88782,124047,63555,60492,129684,63820,65864,100601,45019,55582,22806,11748,11058,25247,12772,12475,28614,14693,13921,30057,15184,14873,27225,13808,13417,29559,15262,14297,31257,16118,15139,32608,16566,16042,30623,15609,15014,29166,14793,14373,31220,15753,15467,34501,16655,17846,34797,16619,18178,33216,15556,17660,28517,13197,15320,17666,8060,9606,10134,4319,5815,11068,3887,7181,42.7,41.3,44.1
050,06,097,California,Sonoma County,3,7/1/2021,484315,238849,245466,22127,11398,10729,46619,23750,22869,23355,11986,11369,37386,19169,18217,403865,197707,206158,392214,191715,200499,179025,91602,87423,124134,63447,60687,127650,62940,64710,103044,46159,56885,22127,11398,10729,24669,12479,12190,27800,14271,13529,27956,14416,13540,26935,13739,13196,28791,14781,14010,31480,16202,15278,32474,16530,15944,31389,15934,15455,28508,14511,13997,31200,15710,15490,33310,16179,17131,34632,16540,18092,33063,15503,17560,29783,13754,16029,18675,8500,10175,10652,4577,6075,10871,3825,7046,43.1,41.7,44.6
050,06,097,California,Sonoma County,4,7/1/2022,482650,237789,244861,22052,11364,10688,44979,22945,22034,23116,11815,11301,38641,19623,19018,404145,197609,206536,392503,191665,200838,179023,91345,87678,122899,62789,60110,125357,61877,63480,105606,47376,58230,22052,11364,10688,23940,12120,11820,26672,13707,12965,28829,14625,14204,27295,13931,13364,27774,14232,13542,31207,16055,15152,32172,16476,15696,31746,16026,15720,28359,14420,13939,30745,15466,15279,31937,15619,16318,34316,16372,17944,32832,15401,17431,29424,13540,15884,21068,9627,11441,11325,4915,6410,10957,3893,7064,43.3,41.9,44.8
050,06,099,California,Stanislaus County,1,4/1/2020,552880,276171,276709,38058,19433,18625,76519,38970,37549,34412,17681,16731,53198,27234,25964,420978,208868,212110,403891,200087,203804,229544,117351,112193,150685,76972,73713,126625,63224,63401,73383,32657,40726,38058,19433,18625,40835,20814,20021,44435,22692,21743,41687,21411,20276,37172,18968,18204,39419,20108,19311,39407,20077,19330,37553,19247,18306,34306,17540,16766,32365,16470,15895,32005,16141,15864,32599,16092,16507,29656,14521,15135,24267,11497,12770,19319,8855,10464,12871,5747,7124,8439,3520,4919,8487,3038,5449,34.4,33.6,35.2
050,06,099,California,Stanislaus County,2,7/1/2020,553217,276376,276841,37857,19321,18536,76251,38848,37403,34538,17720,16818,53293,27296,25997,421666,209258,212408,404571,200487,204084,229906,117605,112301,150891,77125,73766,126509,63186,63323,73878,32880,40998,37857,19321,18536,40759,20763,19996,44308,22621,21687,41583,21367,20216,37432,19113,18319,39210,20025,19185,39592,20167,19425,37574,19275,18299,34515,17658,16857,32301,16436,15865,32024,16174,15850,32445,16025,16420,29739,14551,15188,24409,11556,12853,19443,8911,10532,12983,5804,7179,8493,3551,4942,8550,3058,5492,34.5,33.7,35.3
050,06,099,California,Stanislaus County,3,7/1/2021,552851,276464,276387,37059,18939,18120,75287,38477,36810,34926,17835,17091,53394,27442,25952,422669,209963,212706,405579,201213,204366,231170,118469,112701,151836,77731,74105,125461,62783,62678,74888,33257,41631,37059,18939,18120,40581,20692,19889,43692,22324,21368,41107,21138,19969,38227,19600,18627,38526,19791,18735,40255,20510,19745,37744,19366,18378,35311,18064,17247,31896,16201,15695,32201,16308,15893,31548,15624,15924,29816,14650,15166,24756,11726,13030,20001,9132,10869,13244,5899,7345,8535,3542,4993,8352,2958,5394,34.6,33.8,35.5
050,06,099,California,Stanislaus County,4,7/1/2022,551275,275524,275751,36597,18676,17921,73881,37781,36100,35415,18041,17374,53431,27324,26107,422806,209927,212879,405382,201026,204356,231384,118405,112979,151593,77656,73937,124108,62227,61881,76250,33819,42431,36597,18676,17921,40198,20588,19610,42738,21809,20929,41289,21126,20163,38502,19623,18879,37863,19536,18327,40230,20415,19815,37646,19346,18300,35854,18359,17495,31781,16154,15627,32017,16244,15773,30621,15208,15413,29689,14621,15068,25046,11884,13162,19850,8992,10858,14302,6373,7929,8784,3647,5137,8268,2923,5345,34.8,34,35.6
050,06,101,California,Sutter County,1,4/1/2020,99631,50006,49625,6541,3399,3142,12869,6635,6234,6081,3155,2926,8796,4536,4260,77173,38372,38801,74140,36817,37323,39674,20397,19277,26305,13494,12811,23343,11672,11671,15696,7115,8581,6541,3399,3142,6867,3572,3295,7510,3851,3659,7200,3735,3465,6169,3168,3001,7067,3678,3389,6660,3417,3243,6521,3296,3225,6057,3103,2954,5608,2810,2798,5766,2910,2856,6178,3108,3070,5791,2844,2947,4800,2336,2464,4011,1918,2093,2900,1265,1635,1908,810,1098,2077,786,1291,36.3,35.2,37.5
050,06,101,California,Sutter County,2,7/1/2020,99464,49940,49524,6464,3363,3101,12798,6590,6208,6090,3155,2935,8794,4531,4263,77151,38393,38758,74112,36832,37280,39617,20378,19239,26251,13478,12773,23284,11656,11628,15783,7167,8616,6464,3363,3101,6850,3545,3305,7466,3831,3635,7171,3723,3448,6195,3177,3018,6995,3649,3346,6665,3419,3246,6521,3303,3218,6070,3107,2963,5586,2800,2786,5730,2894,2836,6155,3110,3045,5813,2852,2961,4851,2357,2494,4036,1944,2092,2905,1258,1647,1918,824,1094,2073,784,1289,36.4,35.4,37.6
050,06,101,California,Sutter County,3,7/1/2021,99038,49666,49372,6302,3245,3057,12611,6510,6101,6105,3141,2964,8873,4552,4321,77054,38335,38719,74020,36770,37250,39597,20357,19240,26168,13445,12723,22928,11499,11429,16051,7274,8777,6302,3245,3057,6863,3526,3337,7297,3765,3532,7071,3665,3406,6358,3247,3111,6655,3466,3189,6882,3529,3353,6512,3327,3185,6119,3123,2996,5514,2759,2755,5643,2832,2811,5990,3060,2930,5781,2848,2933,4961,2400,2561,4127,2002,2125,2911,1230,1681,1971,857,1114,2081,785,1296,36.6,35.6,37.7
050,06,101,California,Sutter County,4,7/1/2022,98503,49275,49228,6218,3149,3069,12341,6350,5991,6044,3123,2921,8794,4520,4274,76902,38219,38683,73900,36653,37247,39529,20221,19308,26214,13378,12836,22683,11407,11276,16209,7348,8861,6218,3149,3069,6778,3490,3288,7086,3660,3426,6967,3598,3369,6348,3245,3103,6517,3320,3197,7019,3630,3389,6497,3333,3164,6181,3095,3086,5496,2756,2740,5576,2789,2787,5787,2983,2804,5824,2879,2945,5046,2452,2594,3996,1925,2071,3059,1324,1735,2022,854,1168,2086,793,1293,36.8,35.8,37.8
050,06,103,California,Tehama County,1,4/1/2020,65831,32939,32892,3909,1955,1954,8160,4188,3972,3605,1890,1715,5064,2609,2455,51943,25861,26082,50157,24906,25251,23217,11965,11252,15455,7928,7527,16635,8308,8327,13003,6061,6942,3909,1955,1954,4294,2184,2110,4773,2466,2307,4267,2251,2016,3495,1786,1709,4024,2072,1952,3865,1954,1911,3926,2045,1881,3640,1857,1783,3537,1838,1699,3767,1919,1848,4758,2280,2478,4573,2271,2302,3982,1890,2092,3506,1708,1798,2463,1149,1314,1604,740,864,1448,574,874,40.5,39.4,41.6
050,06,103,California,Tehama County,2,7/1/2020,65682,32856,32826,3864,1937,1927,8114,4159,3955,3631,1898,1733,5057,2608,2449,51864,25815,26049,50073,24862,25211,23188,11937,11251,15432,7908,7524,16519,8257,8262,13065,6089,6976,3864,1937,1927,4290,2169,2121,4756,2467,2289,4234,2235,1999,3522,1794,1728,3982,2048,1934,3877,1962,1915,3923,2041,1882,3650,1857,1793,3499,1825,1674,3739,1908,1831,4706,2261,2445,4575,2263,2312,3996,1903,2093,3534,1714,1820,2454,1147,1307,1620,742,878,1461,583,878,40.5,39.4,41.7
